chr sx dx TE BLAST_len TE_len dist_5 dist_3 diff_len
scaffold_7 16552632 16552664 scaffold_3_16880149_16885313 4943 5165 156 65 222
scaffold_7 16564492 16564618 scaffold_1_9612085_9621732 8708 9648 676 263 940
scaffold_7 16668802 16668811 60_NHF 291 317 21 4 26
scaffold_7 17207078 17207134 scaffold_2_13451656_13455310 2618 3655 75 961 1037
scaffold_7 17244430 17244432 scaffold_9_3092499_3098354 5835 5856 19 1 21
scaffold_7 17407425 17407420 scaffold_3_2534041_2535663 1604 1623 4 14 19
scaffold_7 17500812 17500817 4938_NHF 123 198 3 71 75
scaffold_7 17508825 17508833 scaffold_9_10785380_10791464 6069 6085 15 0 16
scaffold_7 18077649 18077671 scaffold_5_38296966_38302588 5612 5623 10 0 11
scaffold_7 18383493 18383537 scaffold_1_2058724_2065038 6277 6315 37 0 38
scaffold_7 18512860 18512908 3866_NHF 439 449 9 0 10
scaffold_7 18724290 18724508 101_LTR/Copia 4871 4874 0 2 3
scaffold_7 18886696 18886734 scaffold_4_8894176_8905827 11651 11652 0 0 1
scaffold_7 19550416 19550417 scaffold_8_7377203_7378242 1039 1040 0 0 1
scaffold_7 19560365 19560369 3724_NHF 288 290 1 0 2
scaffold_7 19644469 19644477 scaffold_4_7029933_7031746 1764 1814 4 45 50
scaffold_7 19742149 19742166 scaffold_6_601653_614124 12462 12472 9 0 10
scaffold_7 19799004 19799191 scaffold_1_9569608_9574456 4536 4849 292 20 313
scaffold_7 19841607 19841601 scaffold_5_7588951_7598676 9721 9726 0 4 5
scaffold_7 19853488 19853543 scaffold_8_24077606_24086836 8607 9231 294 329 624
scaffold_7 19877046 19877118 scaffold_9_26847440_26851204 2708 3765 211 845 1057
scaffold_7 20023257 20023255 scaffold_1_11125763_11127216 1453 1454 0 0 1
scaffold_7 20106886 20106901 scaffold_6_9092494_9109998 17440 17505 56 8 65
scaffold_7 20490522 20490544 scaffold_3_22261215_22269243 7970 8029 2 56 59
scaffold_7 20562005 20561998 9700_NHF 180 209 0 28 29
scaffold_7 20732610 20732593 376_LTR/Gypsy 3285 6322 3036 0 3037
scaffold_7 20737152 20737146 scaffold_3_24306323_24307564 858 1242 358 25 384
scaffold_8 79887 79930 9_NHF 550 611 12 48 61
scaffold_8 104530 104551 381_LTR/Gypsy 2036 2068 29 2 32
scaffold_8 320080 320113 scaffold_3_1487538_1498508 10940 10971 0 30 31
scaffold_8 413056 413113 scaffold_9_1751904_1752848 889 945 55 0 56
scaffold_8 413769 413764 scaffold_8_6918511_6919448 917 938 0 20 21
scaffold_8 480788 480857 scaffold_8_24077606_24086836 9217 9231 0 13 14
scaffold_8 506931 506945 9_NHF 610 611 0 0 1
scaffold_8 611229 611233 scaffold_9_5469540_5471872 2305 2333 16 11 28
scaffold_8 741567 741577 scaffold_8_7395636_7403314 7267 7679 178 233 412
scaffold_8 827846 827862 scaffold_9_241000_253167 12161 12168 0 6 7
scaffold_8 973283 973309 517_NHF 816 819 2 0 3
scaffold_8 1126203 1126191 scaffold_1_18716005_18717000 995 996 0 0 1
scaffold_8 1254067 1254058 scaffold_8_10497898_10498915 546 1018 125 346 472
scaffold_8 1351597 1351611 scaffold_5_43072032_43072938 849 907 0 57 58
scaffold_8 1364847 1364939 scaffold_3_25477662_25479157 1490 1496 0 5 6
scaffold_8 1401722 1401787 scaffold_3_24306323_24307564 856 1242 359 26 386
scaffold_8 1556536 1556600 scaffold_1_5339111_5344316 5001 5206 0 204 205
scaffold_8 1659217 1659261 2084_NHF 120 208 5 82 88
scaffold_8 1712342 1712380 scaffold_3_10927246_10928473 1194 1228 7 26 34
scaffold_8 2025946 2025940 scaffold_9_2861036_2863762 2687 2727 39 0 40
scaffold_8 2077892 2077898 scaffold_9_13570053_13571276 1178 1224 24 21 46
scaffold_8 2250142 2250173 9_NHF 610 611 0 0 1
scaffold_8 2292842 2293012 scaffold_7_7088212_7117448 29185 29237 39 12 52
scaffold_8 2310434 2310458 scaffold_9_17036330_17050814 14444 14485 0 40 41
scaffold_8 2327167 2327187 scaffold_6_2556759_2566628 9848 9870 0 21 22
scaffold_8 2363097 2363142 scaffold_5_4408781_4409702 868 922 9 44 54
scaffold_8 2507298 2507320 scaffold_3_3530023_3530928 905 906 0 0 1
scaffold_8 2751678 2751684 scaffold_9_28810930_28812381 1375 1452 7 69 77
scaffold_8 2775897 2776011 scaffold_3_13096674_13109206 12532 12533 0 0 1
scaffold_8 2787002 2787053 scaffold_3_35133775_35169948 33847 36174 1494 832 2327
scaffold_8 2803903 2803926 517_NHF 807 819 0 11 12
scaffold_8 2815727 2815723 scaffold_4_15333633_15336062 2429 2430 0 0 1
scaffold_8 2866260 2866266 41_NHF 363 366 0 2 3
scaffold_8 2902587 2902619 4929_NHF 183 184 0 0 1
scaffold_8 3051340 3051398 scaffold_5_6270700_6276286 5586 5587 0 0 1
scaffold_8 3199256 3199347 scaffold_3_25377038_25381582 4531 4545 0 13 14
scaffold_8 3479510 3479495 scaffold_3_9812752_9813565 767 814 0 46 47
scaffold_8 3689066 3689070 scaffold_2_13401976_13412760 10762 10785 22 0 23
scaffold_8 3719534 3719594 4717_NHF 380 385 0 4 5
scaffold_8 3732008 3732029 scaffold_4_17278938_17285142 4588 6205 4 1612 1617
scaffold_8 3847321 3847316 scaffold_9_13089780_13102314 12534 12535 0 0 1
scaffold_8 3856801 3856807 scaffold_8_6014157_6015503 1304 1347 17 25 43
scaffold_8 4028173 4028192 scaffold_6_21934222_21940878 6644 6657 0 12 13
scaffold_8 4155995 4156005 517_NHF 775 819 33 10 44
scaffold_8 4175555 4175598 scaffold_1_15041442_15047360 5848 5919 35 35 71
scaffold_8 4202295 4202308 517_NHF 816 819 2 0 3
scaffold_8 4332842 4332876 scaffold_8_18691739_18697178 5422 5440 15 2 18
scaffold_8 4386039 4386045 scaffold_4_16290594_16295877 5240 5284 36 7 44
scaffold_8 4530407 4530425 scaffold_4_16290594_16295877 5256 5284 20 7 28
scaffold_8 4698061 4698058 3866_NHF 448 449 0 0 1
scaffold_8 4875787 4875790 scaffold_2_23242400_23243754 1277 1355 26 51 78
scaffold_8 4882030 4882034 scaffold_8_424052_425692 1636 1641 4 0 5
scaffold_8 4989475 4989471 scaffold_8_24077606_24086836 9225 9231 0 5 6
scaffold_8 4993984 4993976 5230_NHF 160 250 0 89 90
scaffold_8 5083604 5083609 scaffold_4_8894176_8905827 11651 11652 0 0 1
scaffold_8 5126409 5126459 scaffold_9_15392198_15393115 915 918 0 2 3
scaffold_8 5166033 5166055 scaffold_4_11014274_11023932 8950 9659 13 695 709
scaffold_8 5166627 5166648 scaffold_3_9187084_9192580 5495 5497 0 1 2
scaffold_8 5226368 5226392 scaffold_8_18445150_18453872 8708 8723 0 14 15
scaffold_8 5236032 5236030 scaffold_1_10472920_10476308 3381 3389 7 0 8
scaffold_8 5279088 5279100 scaffold_3_23683348_23695570 12198 12223 2 22 25
scaffold_8 5345058 5345060 2608_NHF 138 152 0 13 14
scaffold_8 5358566 5358579 scaffold_9_3092499_3098354 5809 5856 13 33 47
scaffold_8 5365465 5365446 scaffold_2_10650194_10657006 5834 6813 7 971 979
scaffold_8 5478351 5478389 scaffold_5_42176941_42183308 6356 6368 11 0 12
scaffold_8 5494186 5494191 scaffold_2_8119834_8122134 2291 2301 2 7 10
scaffold_8 5600818 5600817 scaffold_2_5791461_5805142 13680 13682 1 0 2
scaffold_8 5630755 5630746 scaffold_6_138274_145621 7333 7348 14 0 15
scaffold_8 5632910 5632907 scaffold_2_12294698_12300193 5492 5496 3 0 4
scaffold_8 5749220 5749226 4187_NHF 275 276 0 0 1
scaffold_8 5754308 5754347 scaffold_4_2497520_2502289 4758 4770 11 0 12
scaffold_8 5755156 5755188 scaffold_6_14629988_14633163 3157 3176 13 5 19
scaffold_8 5776569 5776623 scaffold_9_27597544_27602968 5419 5425 5 0 6
scaffold_8 5788745 5788740 scaffold_8_8474600_8480158 5534 5559 0 24 25
scaffold_8 5793762 5793758 scaffold_1_19739188_19744170 4982 4983 0 0 1
scaffold_8 5981452 5981461 scaffold_6_13161787_13174222 12402 12436 15 18 34
scaffold_8 6020265 6020268 scaffold_2_12294698_12300193 5416 5496 19 60 80
scaffold_8 6421512 6421524 718_NHF 682 684 1 0 2
scaffold_8 6435361 6435511 scaffold_8_5987193_5996162 5651 8970 70 3248 3319
scaffold_8 6476357 6476403 scaffold_3_24306323_24307564 862 1242 355 24 380
scaffold_8 6513157 6513151 scaffold_9_29144354_29145217 838 864 24 1 26
scaffold_8 6523304 6523309 scaffold_1_11125763_11127216 1453 1454 0 0 1
scaffold_8 6525374 6525411 scaffold_8_9182540_9183456 916 917 0 0 1
scaffold_8 6659271 6659263 36_NHF 435 436 0 0 1
scaffold_8 6853671 6853698 scaffold_2_163844_169791 5921 5948 11 15 27
scaffold_8 6888887 6888886 scaffold_5_10408929_10409914 976 986 9 0 10
scaffold_8 6899038 6899032 scaffold_1_25307742_25308772 1011 1031 19 0 20
scaffold_8 7072755 7072799 scaffold_3_24306323_24307564 819 1242 356 66 423
scaffold_8 7214332 7214359 2608_NHF 138 152 0 13 14
scaffold_8 7288230 7288311 scaffold_5_31748058_31751645 3522 3588 38 27 66
scaffold_8 7312589 7312587 scaffold_3_19748035_19757994 9879 9960 78 2 81
scaffold_8 7363262 7363281 scaffold_1_23168331_23169806 1439 1476 20 16 37
scaffold_8 7376512 7376507 scaffold_8_23940308_23941558 701 1251 536 13 550
scaffold_8 7380438 7380479 scaffold_5_4389002_4408042 18690 19041 346 4 351
scaffold_8 7408457 7408454 scaffold_9_7415074_7416548 1447 1475 22 5 28
scaffold_8 7455355 7455387 scaffold_9_24155298_24165309 9987 10012 13 11 25
scaffold_8 7551384 7551379 scaffold_2_10628718_10634144 5426 5427 0 0 1
scaffold_8 7589590 7589584 scaffold_5_53088_55049 1951 1962 0 10 11
scaffold_8 7656245 7656238 scaffold_2_5791461_5805142 13681 13682 0 0 1
scaffold_8 7663140 7663133 scaffold_5_43072032_43072938 884 907 0 22 23
scaffold_8 7933977 7934035 scaffold_3_19748035_19757994 9957 9960 2 0 3
scaffold_8 8079901 8079897 scaffold_3_37680553_37717142 27915 36590 1419 7255 8675
scaffold_8 8247793 8247790 scaffold_9_12359281_12362906 3621 3626 0 4 5
scaffold_8 8264987 8264991 scaffold_4_17082340_17095781 13440 13442 1 0 2
scaffold_8 8296365 8296373 scaffold_9_10529866_10543342 13419 13477 10 47 58
scaffold_8 8340045 8340115 scaffold_8_8342428_8362690 17772 20263 154 2336 2491
scaffold_8 8394361 8394373 496_NHF 1489 1491 0 1 2
scaffold_8 8458091 8458115 scaffold_5_37222114_37227476 5358 5363 0 4 5
scaffold_8 8637093 8637107 scaffold_7_5424301_5429023 4620 4723 12 90 103
scaffold_8 8673917 8673948 scaffold_3_43371921_43372939 868 1019 102 48 151
scaffold_8 8774749 8774745 4938_NHF 115 198 11 71 83
scaffold_8 8843710 8843728 scaffold_9_23461926_23463390 1446 1465 0 18 19
scaffold_8 8845655 8845659 scaffold_3_22115724_22126813 9956 11090 536 597 1134
scaffold_8 8927583 8927578 1480_NHF 1346 1347 0 0 1
scaffold_8 9169686 9169736 scaffold_4_501169_506690 5476 5522 25 20 46
scaffold_8 9200863 9200859 scaffold_6_9092494_9109998 17452 17505 52 0 53
scaffold_8 9296294 9296335 scaffold_5_12346790_12349762 2958 2973 0 14 15
scaffold_8 9419615 9419606 scaffold_6_9092494_9109998 16654 17505 488 362 851
scaffold_8 9531088 9531422 scaffold_9_13813342_13817986 4383 4645 9 252 262
scaffold_8 9693609 9693680 scaffold_7_14626126_14630982 4856 4857 0 0 1
scaffold_8 9777707 9777714 scaffold_1_15541075_15553392 12317 12318 0 0 1
scaffold_8 9875492 9875564 scaffold_1_8517671_8530085 12392 12415 0 22 23
scaffold_8 9892474 9892570 rnd_5_family_1456_Unknown 2958 4800 716 1125 1842
scaffold_8 10008895 10008901 scaffold_6_24385529_24386508 954 980 8 17 26
scaffold_8 10165818 10165834 scaffold_3_24306323_24307564 857 1242 361 23 385
scaffold_8 10280828 10280843 scaffold_3_35086145_35087718 1402 1574 70 101 172
scaffold_8 10599684 10599785 scaffold_1_11125763_11127216 1453 1454 0 0 1
scaffold_8 10610869 10610920 scaffold_7_13557306_13560488 3141 3183 1 40 42
scaffold_8 10615950 10615964 scaffold_8_18445150_18453872 8676 8723 1 45 47
scaffold_8 10645914 10645921 scaffold_7_8853228_8856154 2916 2927 10 0 11
scaffold_8 10688556 10688549 scaffold_3_22282619_22283960 1329 1342 3 9 13
scaffold_8 10915484 10915532 scaffold_3_9812752_9813565 779 814 0 34 35
scaffold_8 10992521 10992537 scaffold_9_8608208_8609158 950 951 0 0 1
scaffold_8 10998618 10998631 scaffold_1_5633952_5638654 4380 4703 14 308 323
scaffold_8 11009101 11009112 2608_NHF 151 152 0 0 1
scaffold_8 11316346 11316357 scaffold_9_8711166_8723148 11928 11983 54 0 55
scaffold_8 11320112 11320138 scaffold_5_24039647_24042086 2439 2440 0 0 1
scaffold_8 11346926 11346932 scaffold_3_37529953_37539758 9792 9806 13 0 14
scaffold_8 11427185 11427184 scaffold_1_2262175_2263646 1421 1472 0 50 51
scaffold_8 11461531 11461540 117_LTR/Copia 5355 5399 8 35 44
scaffold_8 11503921 11503926 scaffold_2_18704010_18725175 21158 21166 7 0 8
scaffold_8 11613881 11614217 scaffold_2_18704010_18725175 20055 21166 1110 0 1111
scaffold_8 11661507 11661503 scaffold_9_19057961_19064583 6622 6623 0 0 1
scaffold_8 11740300 11740384 scaffold_6_5260608_5263092 2466 2485 18 0 19
scaffold_8 11798212 11798194 scaffold_6_11655686_11698916 23485 43231 5474 14271 19746
scaffold_8 11816896 11816955 scaffold_9_18294061_18303723 9479 9663 165 18 184
scaffold_8 11834732 11834727 scaffold_2_32351652_32352564 832 913 14 66 81
scaffold_8 11878792 11878851 scaffold_9_24147157_24154280 6704 7124 418 1 420
scaffold_8 11900377 11900380 158_NHF 676 696 9 10 20
scaffold_8 11909853 11909863 scaffold_9_19057961_19064583 6621 6623 0 1 2
scaffold_8 11930965 11931222 scaffold_9_18543162_18550375 7030 7214 131 52 184
scaffold_8 12178950 12178986 scaffold_7_17908140_17909206 1018 1067 15 33 49
scaffold_8 12526771 12526786 scaffold_3_37529953_37539758 9794 9806 3 8 12
scaffold_8 12530026 12530030 scaffold_9_241000_253167 12167 12168 0 0 1
scaffold_8 12567187 12567236 83_NHF 984 988 3 0 4
scaffold_8 12779306 12779309 scaffold_8_19697110_19709708 12578 12599 0 20 21
scaffold_8 12913598 12913624 scaffold_4_17663223_17664676 1447 1454 3 3 7
scaffold_8 12956552 12956698 scaffold_9_16827904_16835008 6435 7105 650 19 670
scaffold_8 12972919 12972989 scaffold_6_601653_614124 12463 12472 8 0 9
scaffold_8 13167879 13167888 scaffold_10_301992_310518 8526 8527 0 0 1
scaffold_8 13172249 13172260 scaffold_1_13406712_13410608 3884 3897 0 12 13
scaffold_8 13218974 13219191 scaffold_3_10686736_10689709 1802 2974 331 840 1172
scaffold_8 13283108 13283129 scaffold_5_2124825_2131090 6252 6266 0 13 14
scaffold_8 13348154 13348198 459_LTR/Copia 6106 6107 0 0 1
scaffold_8 13565418 13565437 158_NHF 620 696 66 9 76
scaffold_8 13626410 13626416 scaffold_7_17830247_17831629 1378 1383 0 4 5
scaffold_8 13766930 13766927 scaffold_2_22433134_22434704 1521 1571 34 15 50
scaffold_8 13821636 13821638 348_NHF 2030 2057 0 26 27
scaffold_8 13913128 13913137 scaffold_9_19057961_19064583 6621 6623 0 1 2
scaffold_8 13915069 13915132 scaffold_1_15541075_15553392 12311 12318 0 6 7
scaffold_8 13933494 13933491 scaffold_3_11610932_11612830 1889 1899 9 0 10
scaffold_8 13938199 13938222 scaffold_5_42176941_42183308 6358 6368 9 0 10
scaffold_8 14226916 14226956 scaffold_6_20898844_20899698 849 855 5 0 6
scaffold_8 14275150 14275161 scaffold_5_3437642_3438648 1001 1007 0 5 6
scaffold_8 14279774 14279779 scaffold_1_9684054_9687046 2982 2993 4 6 11
scaffold_8 14470207 14470288 scaffold_1_8517671_8530085 12398 12415 0 16 17
scaffold_8 14629442 14629512 scaffold_3_39718368_39719864 1452 1497 44 0 45
scaffold_8 15041199 15041202 scaffold_4_8893282_8910031 16739 16750 4 6 11
scaffold_8 15104649 15104672 6296_NHF 132 145 5 7 13
scaffold_8 15128902 15128897 scaffold_1_22059326_22061638 2298 2313 0 14 15
scaffold_8 15350005 15350012 scaffold_2_21064907_21083040 16559 18134 899 675 1575
scaffold_8 15434206 15434289 scaffold_9_24137564_24138916 1348 1353 1 3 5
scaffold_8 15564087 15564115 scaffold_2_18585586_18592774 7110 7189 38 40 79
scaffold_8 15770595 15770653 scaffold_8_18445150_18453872 8708 8723 0 14 15
scaffold_8 15834250 15834518 scaffold_10_144710_154476 4934 9767 32 4800 4833
scaffold_8 16110227 16110237 scaffold_2_18704010_18725175 21146 21166 3 16 20
scaffold_8 16244898 16245183 scaffold_55_7673_10773 2715 3101 342 43 386
scaffold_8 16397116 16397176 715_NHF 110 111 0 0 1
scaffold_8 16398341 16398336 scaffold_6_15506135_15507424 1264 1290 1 24 26
scaffold_8 16415630 16415628 scaffold_5_19303079_19306387 3275 3309 16 17 34
scaffold_8 16695864 16695891 scaffold_5_33061711_33062853 999 1143 46 97 144
scaffold_8 16794000 16794017 scaffold_3_23436084_23441272 5176 5189 0 12 13
scaffold_8 16924989 16925012 scaffold_6_5797210_5809811 12597 12602 4 0 5
scaffold_8 16973290 16973295 scaffold_5_7588951_7598676 9718 9726 3 4 8
scaffold_8 17034620 17034701 scaffold_5_30374965_30376198 1212 1234 21 0 22
scaffold_8 17035274 17035265 scaffold_3_33877978_33878936 953 959 4 1 6
scaffold_8 17095863 17095859 scaffold_2_35661161_35662038 872 878 5 0 6
scaffold_8 17161031 17161027 scaffold_5_4389002_4408042 19035 19041 1 4 6
scaffold_8 17325127 17325161 scaffold_9_10612870_10620356 7482 7487 0 4 5
scaffold_8 17327147 17327160 scaffold_6_18526782_18529935 3153 3154 0 0 1
scaffold_8 17411046 17411081 scaffold_3_9812752_9813565 754 814 0 59 60
scaffold_8 17510706 17510798 scaffold_1_5394238_5395220 875 983 87 20 108
scaffold_8 17571862 17571896 scaffold_6_601653_614124 12464 12472 7 0 8
scaffold_8 17682818 17682858 scaffold_3_19748035_19757994 9955 9960 2 2 5
scaffold_8 17777185 17777204 scaffold_4_7124243_7128728 4470 4486 15 0 16
scaffold_8 17940218 17940277 scaffold_3_24306323_24307564 859 1242 357 25 383
scaffold_8 17994456 17994454 scaffold_3_24306323_24307564 856 1242 358 27 386
scaffold_8 18057330 18057316 scaffold_8_3369779_3372434 1331 2656 51 1273 1325
scaffold_8 18093003 18093040 scaffold_3_29036850_29037822 945 973 27 0 28
scaffold_8 18311310 18311308 scaffold_2_6970552_6971754 1150 1203 50 2 53
scaffold_8 18326479 18326480 517_NHF 816 819 2 0 3
scaffold_8 18437110 18437132 scaffold_5_42176941_42183308 6350 6368 15 2 18
scaffold_8 18469187 18469184 scaffold_8_24733100_24737743 4600 4644 37 6 44
scaffold_8 18639995 18639996 scaffold_8_5593493_5598662 5167 5170 2 0 3
scaffold_8 18658562 18658673 scaffold_4_8651344_8657334 4054 5991 1927 9 1937
scaffold_8 18681146 18681167 scaffold_3_10927246_10928473 1194 1228 7 26 34
scaffold_8 18683302 18683318 scaffold_8_3720650_3725810 5160 5161 0 0 1
scaffold_8 18968509 18968505 scaffold_5_43072032_43072938 864 907 2 40 43
scaffold_8 19065054 19065076 scaffold_4_5168422_5172678 4244 4257 12 0 13
scaffold_8 19208224 19208264 10445_NHF 266 388 121 0 122
scaffold_8 19325649 19325656 scaffold_5_9564280_9569562 5262 5283 13 7 21
scaffold_8 19375049 19375040 9_NHF 599 611 0 11 12
scaffold_8 19388701 19388697 scaffold_8_19697110_19709708 12575 12599 0 23 24
scaffold_8 19417804 19417847 scaffold_9_8711166_8723148 10459 11983 932 591 1524
scaffold_8 19438730 19438711 scaffold_6_243220_248748 5524 5529 0 4 5
scaffold_8 19442772 19442839 scaffold_2_4692100_4694477 2210 2378 139 28 168
scaffold_8 19679994 19680005 scaffold_5_4389002_4408042 18988 19041 0 52 53
scaffold_8 19712940 19713032 scaffold_1_18716005_18717000 981 996 0 14 15
scaffold_8 19759475 19759503 scaffold_2_34445450_34447560 2108 2111 2 0 3
scaffold_8 19828928 19828954 scaffold_8_19697110_19709708 12598 12599 0 0 1
scaffold_8 19869457 19869462 scaffold_3_24306323_24307564 621 1242 472 148 621
scaffold_8 19889726 19889735 scaffold_1_3105192_3106046 847 855 7 0 8
scaffold_8 20054460 20054480 scaffold_7_6911552_6929160 17580 17609 14 14 29
scaffold_8 20159277 20159313 36_NHF 414 436 9 12 22
scaffold_8 20179536 20179593 8260_NHF 125 132 0 6 7
scaffold_8 20216090 20216093 36_NHF 418 436 17 0 18
scaffold_8 20254740 20254783 scaffold_2_21846731_21858992 11645 12262 355 261 617
scaffold_8 20254931 20255130 scaffold_2_21846731_21858992 9034 12262 277 2950 3228
scaffold_8 20268112 20268111 41_NHF 330 366 2 33 36
scaffold_8 20276289 20276291 scaffold_3_23683348_23695570 12216 12223 4 2 7
scaffold_8 20415812 20415857 2608_NHF 135 152 3 13 17
scaffold_8 20427482 20427510 scaffold_3_24306323_24307564 824 1242 392 25 418
scaffold_8 20548763 20548772 scaffold_8_5759657_5764842 5181 5186 0 4 5
scaffold_8 20645212 20645398 scaffold_8_20634794_20646301 6743 11508 3999 765 4765
scaffold_8 20925694 20925757 scaffold_5_2124825_2131090 6253 6266 0 12 13
scaffold_8 20959296 20959299 scaffold_2_7694092_7707586 12511 13495 973 10 984
scaffold_8 21017670 21017673 60_NHF 304 317 2 10 13
scaffold_8 21170373 21170421 scaffold_9_10785380_10791464 6069 6085 15 0 16
scaffold_8 21203504 21203499 267_NHF 587 601 10 3 14
scaffold_8 21334919 21334955 scaffold_3_24306323_24307564 769 1242 406 66 473
scaffold_8 21383868 21383870 scaffold_8_5569174_5574816 5564 5643 7 71 79
scaffold_8 21393464 21393476 2403_LTR/Copia 4914 4915 0 0 1
scaffold_8 21436305 21436348 scaffold_8_21827527_21829526 1985 2000 5 9 15
scaffold_8 21460234 21460258 scaffold_3_5790872_5795354 4480 4483 0 2 3
scaffold_8 21593647 21593657 scaffold_9_25799853_25800862 947 1010 0 62 63
scaffold_8 21651292 21651575 1_LTR/Gypsy 9806 11723 1849 67 1917
scaffold_8 21685886 21685878 scaffold_5_29561510_29562702 1177 1193 11 4 16
scaffold_8 22012747 22012770 scaffold_9_241000_253167 12147 12168 12 8 21
scaffold_8 22581571 22581564 scaffold_6_5260608_5263092 2349 2485 0 135 136
scaffold_8 23177310 23177613 scaffold_1_6588801_6593510 3198 4710 1509 2 1512
scaffold_8 23280915 23280977 scaffold_3_29634038_29639094 5049 5057 7 0 8
scaffold_8 23291626 23291641 scaffold_7_20373182_20378677 5327 5496 160 8 169
scaffold_8 23493792 23493790 862_NHF 718 751 21 11 33
scaffold_8 23494510 23494554 scaffold_4_20639748_20640853 1020 1106 28 57 86
scaffold_8 23585330 23585373 345_NHF 151 152 0 0 1
scaffold_8 23614216 23614232 scaffold_4_23340348_23342724 2347 2377 29 0 30
scaffold_8 23743004 23743023 scaffold_1_1718048_1723265 5123 5218 9 85 95
scaffold_8 23847776 23847796 scaffold_5_36998856_37004334 5465 5479 5 8 14
scaffold_8 24314069 24314085 125_NHF 441 465 15 8 24
scaffold_8 24529323 24529341 36_NHF 418 436 17 0 18
scaffold_9 871010 871037 817_NHF 368 388 3 16 20
scaffold_9 911846 911866 scaffold_3_24306323_24307564 856 1242 358 27 386
scaffold_9 1031158 1031197 scaffold_1_20335998_20345426 9371 9429 53 4 58
scaffold_9 1047478 1047469 scaffold_7_17102368_17113469 11099 11102 0 2 3
scaffold_9 1079048 1079041 scaffold_1_19559256_19564241 4910 4986 65 10 76
scaffold_9 1079595 1079619 scaffold_2_5552470_5557944 5409 5475 65 0 66
scaffold_9 1080924 1080921 scaffold_5_6270700_6276286 5572 5587 14 0 15
scaffold_9 1111812 1111805 scaffold_1_2073240_2074165 921 926 4 0 5
scaffold_9 1173128 1173120 scaffold_5_3469134_3474364 5201 5231 29 0 30
scaffold_9 1275786 1275789 1034_NHF 134 135 0 0 1
scaffold_9 1390382 1390380 3028_NHF 773 831 0 57 58
scaffold_9 1526899 1526912 scaffold_9_26607599_26620073 12474 12475 0 0 1
scaffold_9 1563406 1563400 scaffold_5_9564280_9569562 5255 5283 20 7 28
scaffold_9 1648505 1648514 scaffold_5_4408781_4409702 877 922 3 41 45
scaffold_9 1650146 1650139 scaffold_3_44905551_44911524 5656 5974 0 317 318
scaffold_9 1671561 1671572 345_NHF 151 152 0 0 1
scaffold_9 1675047 1675049 scaffold_5_39903880_39904710 758 831 1 71 73
scaffold_9 1747008 1747005 scaffold_1_18716005_18717000 906 996 88 1 90
scaffold_9 1757164 1757161 scaffold_7_18420462_18431564 11094 11103 1 7 9
scaffold_9 1830891 1830888 scaffold_4_3036673_3042166 5475 5494 8 10 19
scaffold_9 1842305 1842351 scaffold_5_39765894_39771304 5402 5411 6 2 9
scaffold_9 1976062 1976122 scaffold_9_1982288_1992621 10330 10334 0 3 4
scaffold_9 2042583 2042598 125_NHF 434 465 8 22 31
scaffold_9 2052010 2052056 scaffold_2_9536808_9544708 7862 7901 18 20 39
scaffold_9 2096182 2096208 scaffold_1_8517671_8530085 12400 12415 0 14 15
scaffold_9 2164174 2164176 scaffold_1_11833537_11834899 1329 1363 25 8 34
scaffold_9 2378127 2378189 scaffold_8_24077606_24086836 9229 9231 0 1 2
scaffold_9 2462790 2462839 scaffold_7_12278734_12280160 1391 1427 32 3 36
scaffold_9 2479222 2479214 36_NHF 435 436 0 0 1
scaffold_9 2556279 2556282 scaffold_1_11125763_11127216 1453 1454 0 0 1
scaffold_9 2598919 2598911 scaffold_2_10650194_10657006 5791 6813 43 978 1022
scaffold_9 2712538 2712549 scaffold_3_24306323_24307564 857 1242 358 26 385
scaffold_9 2837185 2837457 scaffold_9_2826228_2838815 10913 12588 221 1453 1675
scaffold_9 2919794 2919867 scaffold_9_8711166_8723148 11036 11983 531 415 947
scaffold_9 2926579 2926597 36_NHF 435 436 0 0 1
scaffold_9 3068702 3068704 scaffold_4_23533519_23534968 1440 1450 8 1 10
scaffold_9 3078105 3078092 scaffold_5_20608030_20619302 10240 11273 261 771 1033
scaffold_9 3251222 3251221 scaffold_2_23586709_23590883 4146 4175 23 5 29
scaffold_9 3333963 3333955 scaffold_4_414566_418315 3745 3750 2 2 5
scaffold_9 3379854 3379856 scaffold_73_16724_22508 5772 5785 0 12 13
scaffold_9 3496542 3496566 scaffold_1_5247725_5248946 1211 1222 0 10 11
scaffold_9 3607731 3607725 scaffold_8_24077606_24086836 9226 9231 0 4 5
scaffold_9 3851269 3851275 345_NHF 151 152 0 0 1
scaffold_9 3922437 3922467 scaffold_5_42176941_42183308 6352 6368 15 0 16
scaffold_9 3981260 3981314 345_NHF 150 152 0 1 2
scaffold_9 4048503 4048495 scaffold_8_24077606_24086836 9166 9231 0 64 65
scaffold_9 4102170 4102226 125_NHF 457 465 0 7 8
scaffold_9 4132414 4132410 284_NHF 157 171 13 0 14
scaffold_9 4239177 4239241 scaffold_8_12568947_12581252 12304 12306 1 0 2
scaffold_9 4244798 4244791 268_NHF 683 686 0 2 3
scaffold_9 4376364 4376369 11486_NHF 108 109 0 0 1
scaffold_9 4647668 4647706 scaffold_3_9812752_9813565 794 814 0 19 20
scaffold_9 4704971 4704961 scaffold_1_5394238_5395220 850 983 99 33 133
